experiment,policy,category,training_seed,evaluation_seed,episode,max_cycles_per_episode,max_episode_steps,success,failure,completed_cycles,at_least_one_cycle,at_least_two_cycles,at_least_three_cycles,task_return,environment_return,episode_length,dfa_transitions,reached_dfa_states,env_terminated,env_truncated,stopped_at_cycle_cap
prova_atterraggio,best_policy.pth,best,,,194,3,gym_default,1,0,0,0,0,0,10000.0,273.05587900352003,446,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,195,3,gym_default,0,0,0,0,0,0,0.0,-127.74458630781237,213,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,196,3,gym_default,1,0,0,0,0,0,10000.0,258.6811034258073,410,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,197,3,gym_default,1,0,0,0,0,0,10000.0,212.84782988804403,468,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,198,3,gym_default,1,0,0,0,0,0,10000.0,199.4035327023349,528,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,199,3,gym_default,1,0,0,0,0,0,10000.0,238.5934621829487,343,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,200,3,gym_default,1,0,0,0,0,0,10000.0,243.35367268564312,475,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,201,3,gym_default,1,0,0,0,0,0,10000.0,258.8730821063808,411,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,202,3,gym_default,0,0,0,0,0,0,0.0,-39.76567611200372,596,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,203,3,gym_default,1,0,0,0,0,0,10000.0,253.57864402928038,389,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,204,3,gym_default,1,0,0,0,0,0,10000.0,192.2567768908259,816,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,205,3,gym_default,0,0,0,0,0,0,0.0,-191.76071231531233,580,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,206,3,gym_default,0,0,0,0,0,0,0.0,-314.68432006987337,123,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,207,3,gym_default,0,0,0,0,0,0,0.0,-613.0806982699208,283,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,208,3,gym_default,1,0,0,0,0,0,10000.0,231.91514815160616,558,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,209,3,gym_default,0,0,0,0,0,0,0.0,-120.83319733673933,1000,0,1,0,1,0
prova_atterraggio,best_policy.pth,best,,,210,3,gym_default,0,0,0,0,0,0,0.0,-219.10626098784974,106,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,211,3,gym_default,0,0,0,0,0,0,0.0,-324.75458439237224,280,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,212,3,gym_default,1,0,0,0,0,0,10000.0,247.06218266260313,439,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,213,3,gym_default,1,0,0,0,0,0,10000.0,278.994643021422,380,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,214,3,gym_default,1,0,0,0,0,0,10000.0,189.19114815678904,757,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,215,3,gym_default,1,0,0,0,0,0,10000.0,263.50611698074965,339,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,216,3,gym_default,1,0,0,0,0,0,10000.0,225.58396596422665,407,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,217,3,gym_default,0,0,0,0,0,0,0.0,-626.1887374732091,352,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,218,3,gym_default,0,0,0,0,0,0,0.0,-562.8441831383745,443,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,219,3,gym_default,0,0,0,0,0,0,0.0,-235.7948190996305,385,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,220,3,gym_default,1,0,0,0,0,0,10000.0,248.42336544932735,313,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,221,3,gym_default,1,0,0,0,0,0,10000.0,246.57249150363253,323,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,222,3,gym_default,1,0,0,0,0,0,10000.0,250.44638492257258,324,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,223,3,gym_default,1,0,0,0,0,0,10000.0,242.82947732855158,327,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,224,3,gym_default,1,0,0,0,0,0,10000.0,254.3899379894607,335,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,225,3,gym_default,1,0,0,0,0,0,10000.0,253.00372941438718,478,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,226,3,gym_default,1,0,0,0,0,0,10000.0,248.7523346776012,483,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,227,3,gym_default,0,0,0,0,0,0,0.0,-625.4076265480279,348,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,228,3,gym_default,1,0,0,0,0,0,10000.0,172.73113563248364,593,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,229,3,gym_default,1,0,0,0,0,0,10000.0,220.8769957443298,320,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,230,3,gym_default,0,0,0,0,0,0,0.0,-113.25003337510236,1000,0,1,0,1,0
prova_atterraggio,best_policy.pth,best,,,231,3,gym_default,1,0,0,0,0,0,10000.0,260.19468184838604,531,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,232,3,gym_default,1,0,0,0,0,0,10000.0,242.96894220295994,430,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,233,3,gym_default,1,0,0,0,0,0,10000.0,266.152882267715,517,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,234,3,gym_default,1,0,0,0,0,0,10000.0,254.2840671574782,341,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,235,3,gym_default,1,0,0,0,0,0,10000.0,268.903425197322,326,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,236,3,gym_default,1,0,0,0,0,0,10000.0,245.81630270980833,467,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,237,3,gym_default,0,0,0,0,0,0,0.0,-636.6096575094535,447,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,238,3,gym_default,1,0,0,0,0,0,10000.0,240.30592279383083,367,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,239,3,gym_default,1,0,0,0,0,0,10000.0,268.57129268671144,486,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,240,3,gym_default,1,0,0,0,0,0,10000.0,224.64567617109483,389,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,241,3,gym_default,1,0,0,0,0,0,10000.0,233.51508790162785,367,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,242,3,gym_default,0,0,0,0,0,0,0.0,-55.945338907478956,220,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,243,3,gym_default,0,0,0,0,0,0,0.0,-425.5381536363241,271,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,244,3,gym_default,0,0,0,0,0,0,0.0,-339.3309039494786,309,2,1|2|3,1,0,0
prova_atterraggio,best_policy.pth,best,,,245,3,gym_default,1,0,0,0,0,0,10000.0,268.4495506810789,459,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,246,3,gym_default,1,0,0,0,0,0,10000.0,217.36766498724145,445,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,247,3,gym_default,0,0,0,0,0,0,0.0,-517.3737794755743,334,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,248,3,gym_default,1,0,0,0,0,0,10000.0,215.8124256217193,339,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,249,3,gym_default,1,0,0,0,0,0,10000.0,226.458297714995,330,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,250,3,gym_default,0,0,0,0,0,0,0.0,-542.5809743316829,368,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,251,3,gym_default,0,0,0,0,0,0,0.0,-269.4327440951879,559,2,1|2|3,1,0,0
prova_atterraggio,best_policy.pth,best,,,252,3,gym_default,1,0,0,0,0,0,10000.0,240.79947540617383,485,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,253,3,gym_default,1,0,0,0,0,0,10000.0,220.1693394036501,331,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,254,3,gym_default,0,0,0,0,0,0,0.0,-319.21330735337574,86,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,255,3,gym_default,1,0,0,0,0,0,10000.0,266.6658697809752,310,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,256,3,gym_default,0,0,0,0,0,0,0.0,-300.5994983716565,118,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,257,3,gym_default,0,0,0,0,0,0,0.0,-520.861771746753,325,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,258,3,gym_default,1,0,0,0,0,0,10000.0,255.577777340138,360,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,259,3,gym_default,1,0,0,0,0,0,10000.0,238.40165425843054,350,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,260,3,gym_default,1,0,0,0,0,0,10000.0,245.5875943928738,314,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,261,3,gym_default,1,0,0,0,0,0,10000.0,240.38931683368108,523,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,262,3,gym_default,0,0,0,0,0,0,0.0,-646.9669161528444,312,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,263,3,gym_default,1,0,0,0,0,0,10000.0,219.76800121274536,482,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,264,3,gym_default,0,0,0,0,0,0,0.0,-128.4577990232152,512,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,265,3,gym_default,1,0,0,0,0,0,10000.0,168.560129214391,827,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,266,3,gym_default,0,0,0,0,0,0,0.0,-693.4071094288723,450,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,267,3,gym_default,0,0,0,0,0,0,0.0,-344.9748241445068,699,1,1|2,1,0,0
